,date,year,quarter,month,month_name_fi,week,iso_week,day,year_month,weekday,weekday_name,karkausvuosi,no_days_month,fixed_nat_holidays_fin,midsummer_eve,midsummer,sundays_in_month,sat_in_month,weekend_days_in_month,a,b,c,d,e,f,g,easter_day,good_friday,second_e_day,ascension_day,arkipyha,arkipaiva,bankholidays_in_month,workdays_month,first_day_month,last_day_month
2285,2020-04-04,2020,2,4,Huhtikuu,14,14,4,2020-4,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2286,2020-04-05,2020,2,4,Huhtikuu,14,14,5,2020-4,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2287,2020-04-06,2020,2,4,Huhtikuu,15,15,6,2020-4,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2288,2020-04-07,2020,2,4,Huhtikuu,15,15,7,2020-4,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2289,2020-04-08,2020,2,4,Huhtikuu,15,15,8,2020-4,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2290,2020-04-09,2020,2,4,Huhtikuu,15,15,9,2020-4,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2291,2020-04-10,2020,2,4,Huhtikuu,15,15,10,2020-4,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,1,0,0,1,0,3,20,F,F
2292,2020-04-11,2020,2,4,Huhtikuu,15,15,11,2020-4,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2293,2020-04-12,2020,2,4,Huhtikuu,15,15,12,2020-4,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,1,0,0,0,1,0,3,20,F,F
2294,2020-04-13,2020,2,4,Huhtikuu,16,16,13,2020-4,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,1,0,1,0,3,20,F,F
2295,2020-04-14,2020,2,4,Huhtikuu,16,16,14,2020-4,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2296,2020-04-15,2020,2,4,Huhtikuu,16,16,15,2020-4,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2297,2020-04-16,2020,2,4,Huhtikuu,16,16,16,2020-4,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2298,2020-04-17,2020,2,4,Huhtikuu,16,16,17,2020-4,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2299,2020-04-18,2020,2,4,Huhtikuu,16,16,18,2020-4,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2300,2020-04-19,2020,2,4,Huhtikuu,16,16,19,2020-4,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2301,2020-04-20,2020,2,4,Huhtikuu,17,17,20,2020-4,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2302,2020-04-21,2020,2,4,Huhtikuu,17,17,21,2020-4,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2303,2020-04-22,2020,2,4,Huhtikuu,17,17,22,2020-4,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2304,2020-04-23,2020,2,4,Huhtikuu,17,17,23,2020-4,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2305,2020-04-24,2020,2,4,Huhtikuu,17,17,24,2020-4,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2306,2020-04-25,2020,2,4,Huhtikuu,17,17,25,2020-4,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2307,2020-04-26,2020,2,4,Huhtikuu,17,17,26,2020-4,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,3,20,F,F
2308,2020-04-27,2020,2,4,Huhtikuu,18,18,27,2020-4,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2309,2020-04-28,2020,2,4,Huhtikuu,18,18,28,2020-4,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2310,2020-04-29,2020,2,4,Huhtikuu,18,18,29,2020-4,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,F
2311,2020-04-30,2020,2,4,Huhtikuu,18,18,30,2020-4,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,3,20,F,T
2312,2020-05-01,2020,2,5,Toukokuu,18,18,1,2020-5,6,Friday,True,31,1,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,1,0,2,19,T,F
2313,2020-05-02,2020,2,5,Toukokuu,18,18,2,2020-5,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2314,2020-05-03,2020,2,5,Toukokuu,18,18,3,2020-5,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2315,2020-05-04,2020,2,5,Toukokuu,19,19,4,2020-5,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2316,2020-05-05,2020,2,5,Toukokuu,19,19,5,2020-5,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2317,2020-05-06,2020,2,5,Toukokuu,19,19,6,2020-5,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2318,2020-05-07,2020,2,5,Toukokuu,19,19,7,2020-5,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2319,2020-05-08,2020,2,5,Toukokuu,19,19,8,2020-5,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2320,2020-05-09,2020,2,5,Toukokuu,19,19,9,2020-5,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2321,2020-05-10,2020,2,5,Toukokuu,19,19,10,2020-5,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2322,2020-05-11,2020,2,5,Toukokuu,20,20,11,2020-5,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2323,2020-05-12,2020,2,5,Toukokuu,20,20,12,2020-5,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2324,2020-05-13,2020,2,5,Toukokuu,20,20,13,2020-5,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2325,2020-05-14,2020,2,5,Toukokuu,20,20,14,2020-5,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2326,2020-05-15,2020,2,5,Toukokuu,20,20,15,2020-5,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2327,2020-05-16,2020,2,5,Toukokuu,20,20,16,2020-5,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2328,2020-05-17,2020,2,5,Toukokuu,20,20,17,2020-5,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2329,2020-05-18,2020,2,5,Toukokuu,21,21,18,2020-5,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2330,2020-05-19,2020,2,5,Toukokuu,21,21,19,2020-5,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2331,2020-05-20,2020,2,5,Toukokuu,21,21,20,2020-5,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2332,2020-05-21,2020,2,5,Toukokuu,21,21,21,2020-5,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,1,1,0,2,19,F,F
2333,2020-05-22,2020,2,5,Toukokuu,21,21,22,2020-5,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2334,2020-05-23,2020,2,5,Toukokuu,21,21,23,2020-5,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2335,2020-05-24,2020,2,5,Toukokuu,21,21,24,2020-5,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2336,2020-05-25,2020,2,5,Toukokuu,22,22,25,2020-5,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2337,2020-05-26,2020,2,5,Toukokuu,22,22,26,2020-5,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2338,2020-05-27,2020,2,5,Toukokuu,22,22,27,2020-5,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2339,2020-05-28,2020,2,5,Toukokuu,22,22,28,2020-5,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2340,2020-05-29,2020,2,5,Toukokuu,22,22,29,2020-5,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,2,19,F,F
2341,2020-05-30,2020,2,5,Toukokuu,22,22,30,2020-5,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,F
2342,2020-05-31,2020,2,5,Toukokuu,22,22,31,2020-5,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,2,19,F,T
2343,2020-06-01,2020,2,6,Kesäkuu,23,23,1,2020-6,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,T,F
2344,2020-06-02,2020,2,6,Kesäkuu,23,23,2,2020-6,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2345,2020-06-03,2020,2,6,Kesäkuu,23,23,3,2020-6,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2346,2020-06-04,2020,2,6,Kesäkuu,23,23,4,2020-6,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2347,2020-06-05,2020,2,6,Kesäkuu,23,23,5,2020-6,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2348,2020-06-06,2020,2,6,Kesäkuu,23,23,6,2020-6,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2349,2020-06-07,2020,2,6,Kesäkuu,23,23,7,2020-6,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2350,2020-06-08,2020,2,6,Kesäkuu,24,24,8,2020-6,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2351,2020-06-09,2020,2,6,Kesäkuu,24,24,9,2020-6,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2352,2020-06-10,2020,2,6,Kesäkuu,24,24,10,2020-6,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2353,2020-06-11,2020,2,6,Kesäkuu,24,24,11,2020-6,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2354,2020-06-12,2020,2,6,Kesäkuu,24,24,12,2020-6,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2355,2020-06-13,2020,2,6,Kesäkuu,24,24,13,2020-6,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2356,2020-06-14,2020,2,6,Kesäkuu,24,24,14,2020-6,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2357,2020-06-15,2020,2,6,Kesäkuu,25,25,15,2020-6,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2358,2020-06-16,2020,2,6,Kesäkuu,25,25,16,2020-6,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2359,2020-06-17,2020,2,6,Kesäkuu,25,25,17,2020-6,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2360,2020-06-18,2020,2,6,Kesäkuu,25,25,18,2020-6,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2361,2020-06-19,2020,2,6,Kesäkuu,25,25,19,2020-6,6,Friday,True,30,0,1,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,1,0,2,21,F,F
2362,2020-06-20,2020,2,6,Kesäkuu,25,25,20,2020-6,7,Saturday,True,30,0,0,1,4,4,8,6,0,4,18,3,24,5,0,0,0,0,1,0,2,21,F,F
2363,2020-06-21,2020,2,6,Kesäkuu,25,25,21,2020-6,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2364,2020-06-22,2020,2,6,Kesäkuu,26,26,22,2020-6,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2365,2020-06-23,2020,2,6,Kesäkuu,26,26,23,2020-6,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2366,2020-06-24,2020,2,6,Kesäkuu,26,26,24,2020-6,4,Wednesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2367,2020-06-25,2020,2,6,Kesäkuu,26,26,25,2020-6,5,Thursday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2368,2020-06-26,2020,2,6,Kesäkuu,26,26,26,2020-6,6,Friday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2369,2020-06-27,2020,2,6,Kesäkuu,26,26,27,2020-6,7,Saturday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2370,2020-06-28,2020,2,6,Kesäkuu,26,26,28,2020-6,1,Sunday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,2,21,F,F
2371,2020-06-29,2020,2,6,Kesäkuu,27,27,29,2020-6,2,Monday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,F
2372,2020-06-30,2020,2,6,Kesäkuu,27,27,30,2020-6,3,Tuesday,True,30,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,2,21,F,T
2373,2020-07-01,2020,3,7,Heinäkuu,27,27,1,2020-7,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,T,F
2374,2020-07-02,2020,3,7,Heinäkuu,27,27,2,2020-7,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2375,2020-07-03,2020,3,7,Heinäkuu,27,27,3,2020-7,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2376,2020-07-04,2020,3,7,Heinäkuu,27,27,4,2020-7,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2377,2020-07-05,2020,3,7,Heinäkuu,27,27,5,2020-7,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2378,2020-07-06,2020,3,7,Heinäkuu,28,28,6,2020-7,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2379,2020-07-07,2020,3,7,Heinäkuu,28,28,7,2020-7,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2380,2020-07-08,2020,3,7,Heinäkuu,28,28,8,2020-7,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2381,2020-07-09,2020,3,7,Heinäkuu,28,28,9,2020-7,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2382,2020-07-10,2020,3,7,Heinäkuu,28,28,10,2020-7,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2383,2020-07-11,2020,3,7,Heinäkuu,28,28,11,2020-7,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2384,2020-07-12,2020,3,7,Heinäkuu,28,28,12,2020-7,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2385,2020-07-13,2020,3,7,Heinäkuu,29,29,13,2020-7,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2386,2020-07-14,2020,3,7,Heinäkuu,29,29,14,2020-7,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2387,2020-07-15,2020,3,7,Heinäkuu,29,29,15,2020-7,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2388,2020-07-16,2020,3,7,Heinäkuu,29,29,16,2020-7,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2389,2020-07-17,2020,3,7,Heinäkuu,29,29,17,2020-7,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2390,2020-07-18,2020,3,7,Heinäkuu,29,29,18,2020-7,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2391,2020-07-19,2020,3,7,Heinäkuu,29,29,19,2020-7,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2392,2020-07-20,2020,3,7,Heinäkuu,30,30,20,2020-7,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2393,2020-07-21,2020,3,7,Heinäkuu,30,30,21,2020-7,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2394,2020-07-22,2020,3,7,Heinäkuu,30,30,22,2020-7,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2395,2020-07-23,2020,3,7,Heinäkuu,30,30,23,2020-7,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2396,2020-07-24,2020,3,7,Heinäkuu,30,30,24,2020-7,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2397,2020-07-25,2020,3,7,Heinäkuu,30,30,25,2020-7,7,Saturday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2398,2020-07-26,2020,3,7,Heinäkuu,30,30,26,2020-7,1,Sunday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,0,0,23,F,F
2399,2020-07-27,2020,3,7,Heinäkuu,31,31,27,2020-7,2,Monday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2400,2020-07-28,2020,3,7,Heinäkuu,31,31,28,2020-7,3,Tuesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2401,2020-07-29,2020,3,7,Heinäkuu,31,31,29,2020-7,4,Wednesday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2402,2020-07-30,2020,3,7,Heinäkuu,31,31,30,2020-7,5,Thursday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,F
2403,2020-07-31,2020,3,7,Heinäkuu,31,31,31,2020-7,6,Friday,True,31,0,0,0,4,4,8,6,0,4,18,3,24,5,0,0,0,0,0,1,0,23,F,T
2404,2020-08-01,2020,3,8,Elokuu,31,31,1,2020-8,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,T,F
2405,2020-08-02,2020,3,8,Elokuu,31,31,2,2020-8,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2406,2020-08-03,2020,3,8,Elokuu,32,32,3,2020-8,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2407,2020-08-04,2020,3,8,Elokuu,32,32,4,2020-8,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2408,2020-08-05,2020,3,8,Elokuu,32,32,5,2020-8,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2409,2020-08-06,2020,3,8,Elokuu,32,32,6,2020-8,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2410,2020-08-07,2020,3,8,Elokuu,32,32,7,2020-8,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2411,2020-08-08,2020,3,8,Elokuu,32,32,8,2020-8,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2412,2020-08-09,2020,3,8,Elokuu,32,32,9,2020-8,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2413,2020-08-10,2020,3,8,Elokuu,33,33,10,2020-8,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2414,2020-08-11,2020,3,8,Elokuu,33,33,11,2020-8,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2415,2020-08-12,2020,3,8,Elokuu,33,33,12,2020-8,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2416,2020-08-13,2020,3,8,Elokuu,33,33,13,2020-8,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2417,2020-08-14,2020,3,8,Elokuu,33,33,14,2020-8,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2418,2020-08-15,2020,3,8,Elokuu,33,33,15,2020-8,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2419,2020-08-16,2020,3,8,Elokuu,33,33,16,2020-8,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2420,2020-08-17,2020,3,8,Elokuu,34,34,17,2020-8,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2421,2020-08-18,2020,3,8,Elokuu,34,34,18,2020-8,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2422,2020-08-19,2020,3,8,Elokuu,34,34,19,2020-8,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2423,2020-08-20,2020,3,8,Elokuu,34,34,20,2020-8,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2424,2020-08-21,2020,3,8,Elokuu,34,34,21,2020-8,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2425,2020-08-22,2020,3,8,Elokuu,34,34,22,2020-8,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2426,2020-08-23,2020,3,8,Elokuu,34,34,23,2020-8,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2427,2020-08-24,2020,3,8,Elokuu,35,35,24,2020-8,2,Monday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2428,2020-08-25,2020,3,8,Elokuu,35,35,25,2020-8,3,Tuesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2429,2020-08-26,2020,3,8,Elokuu,35,35,26,2020-8,4,Wednesday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2430,2020-08-27,2020,3,8,Elokuu,35,35,27,2020-8,5,Thursday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2431,2020-08-28,2020,3,8,Elokuu,35,35,28,2020-8,6,Friday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,1,0,21,F,F
2432,2020-08-29,2020,3,8,Elokuu,35,35,29,2020-8,7,Saturday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
2433,2020-08-30,2020,3,8,Elokuu,35,35,30,2020-8,1,Sunday,True,31,0,0,0,5,5,10,6,0,4,18,3,24,5,0,0,0,0,0,0,0,21,F,F
